"id","source_folder","campo","valor_antes","valor_source","valor_depois","status"
"media_acadb6a95f2c81d484c2","C:\Users\bruno\Downloads\Exercicios renomeados\Prancha com elevação alternada de braço e perna","tags_compatibilidade","Abdômen/Core","Abdômen/Core | Sem aparelhos | Casa","Abdômen/Core | Sem aparelhos | Casa","CORRIGIDO"
"media_0287190e69b694f14213","C:\Users\bruno\Downloads\Exercicios renomeados\Prancha com elevação de braço","tags_secundarias","Casa | Academia","Sem aparelhos | Casa","Sem aparelhos | Casa","CORRIGIDO"
"media_0287190e69b694f14213","C:\Users\bruno\Downloads\Exercicios renomeados\Prancha com elevação de braço","tags_compatibilidade","Abdômen/Core","Abdômen/Core | Sem aparelhos | Casa","Abdômen/Core | Sem aparelhos | Casa","CORRIGIDO"
"media_20895145f8512fc0b40c","C:\Users\bruno\Downloads\Exercicios renomeados\Prancha com elevação de braço e perna","tags_secundarias","Casa | Academia","Sem aparelhos | Casa","Sem aparelhos | Casa","CORRIGIDO"
"media_20895145f8512fc0b40c","C:\Users\bruno\Downloads\Exercicios renomeados\Prancha com elevação de braço e perna","tags_compatibilidade","Abdômen/Core","Abdômen/Core | Sem aparelhos | Casa","Abdômen/Core | Sem aparelhos | Casa","CORRIGIDO"
"media_6ec5aeb447442caedf44","C:\Users\bruno\Downloads\Exercicios renomeados\Prancha com peso","tags_secundarias","Academia | Casa","Sem aparelhos | Casa","Sem aparelhos | Casa","CORRIGIDO"
"media_6ec5aeb447442caedf44","C:\Users\bruno\Downloads\Exercicios renomeados\Prancha com peso","tags_compatibilidade","Abdômen/Core","Abdômen/Core | Sem aparelhos | Casa","Abdômen/Core | Sem aparelhos | Casa","CORRIGIDO"
"media_fb8bfb4e9f615d494479","C:\Users\bruno\Downloads\Exercicios renomeados\Prancha frontal para lateral","tags_secundarias","Casa | Academia","Sem aparelhos | Casa","Sem aparelhos | Casa","CORRIGIDO"
"media_fb8bfb4e9f615d494479","C:\Users\bruno\Downloads\Exercicios renomeados\Prancha frontal para lateral","tags_compatibilidade","Abdômen/Core","Abdômen/Core | Sem aparelhos | Casa","Abdômen/Core | Sem aparelhos | Casa","CORRIGIDO"
"media_46c81ef07cd292879b35","C:\Users\bruno\Downloads\Exercicios renomeados\Prancha reversa","tags_secundarias","Casa | Academia","Sem aparelhos | Casa","Sem aparelhos | Casa","CORRIGIDO"
"media_46c81ef07cd292879b35","C:\Users\bruno\Downloads\Exercicios renomeados\Prancha reversa","tags_compatibilidade","Abdômen/Core","Abdômen/Core | Sem aparelhos | Casa","Abdômen/Core | Sem aparelhos | Casa","CORRIGIDO"
"media_e4d3f19a789c2804c5ef","C:\Users\bruno\Downloads\Exercicios renomeados\Prancha reversa - variação 2","tags_secundarias","Casa | Academia","Sem aparelhos | Casa","Sem aparelhos | Casa","CORRIGIDO"
"media_e4d3f19a789c2804c5ef","C:\Users\bruno\Downloads\Exercicios renomeados\Prancha reversa - variação 2","tags_compatibilidade","Abdômen/Core","Abdômen/Core | Sem aparelhos | Casa","Abdômen/Core | Sem aparelhos | Casa","CORRIGIDO"
"media_9a977024f956899e726f","C:\Users\bruno\Downloads\Exercicios renomeados\Pressão frontal com anilha","tags_secundarias","Academia | Casa","Anilhas | Academia","Anilhas | Academia","CORRIGIDO"
"media_9a977024f956899e726f","C:\Users\bruno\Downloads\Exercicios renomeados\Pressão frontal com anilha","tags_compatibilidade","Peito","Peito | Anilhas | Academia","Peito | Anilhas | Academia","CORRIGIDO"
"media_aa0581f2c69b74c0f40b","C:\Users\bruno\Downloads\Exercicios renomeados\Protração e retração escapular","tags_secundarias","Casa | Academia","Sem aparelhos | Casa","Sem aparelhos | Casa","CORRIGIDO"
"media_aa0581f2c69b74c0f40b","C:\Users\bruno\Downloads\Exercicios renomeados\Protração e retração escapular","tags_compatibilidade","Mobilidade","Mobilidade | Sem aparelhos | Casa","Mobilidade | Sem aparelhos | Casa","CORRIGIDO"
"media_db5a0506df1d9553345c","C:\Users\bruno\Downloads\Exercicios renomeados\Pular corda","tags_secundarias","Casa | Academia | Ao ar livre","Corda | Academia | Corpo inteiro","Corpo inteiro | Corda | Academia","CORRIGIDO"
"media_db5a0506df1d9553345c","C:\Users\bruno\Downloads\Exercicios renomeados\Pular corda","tags_compatibilidade","Cardio","Cardio | Corda | Academia | Corpo inteiro","Cardio | Corda | Academia | Corpo inteiro","CORRIGIDO"
"media_d84fc9957e97c7fb92f1","C:\Users\bruno\Downloads\Exercicios renomeados\Pull-through no cabo","tags_secundarias","Corda | Academia","Polia/Cabo | Academia","Polia/Cabo | Academia","CORRIGIDO"
"media_d84fc9957e97c7fb92f1","C:\Users\bruno\Downloads\Exercicios renomeados\Pull-through no cabo","tags_compatibilidade","Glúteos","Glúteos | Polia/Cabo | Academia","Glúteos | Polia/Cabo | Academia","CORRIGIDO"
"media_e1b944bf95e1aa433687","C:\Users\bruno\Downloads\Exercicios renomeados\Pullover com halteres","tags_secundarias","Academia","Halteres | Academia","Halteres | Academia","CORRIGIDO"
"media_e1b944bf95e1aa433687","C:\Users\bruno\Downloads\Exercicios renomeados\Pullover com halteres","tags_compatibilidade","Costas","Costas | Halteres | Academia","Costas | Halteres | Academia","CORRIGIDO"
"media_18de60353d12ebccf2aa","C:\Users\bruno\Downloads\Exercicios renomeados\Pullover com halteres na bola suíça","tags_secundarias","Casa | Academia","Halteres | Bola | Academia","Halteres | Bola | Academia","CORRIGIDO"
"media_18de60353d12ebccf2aa","C:\Users\bruno\Downloads\Exercicios renomeados\Pullover com halteres na bola suíça","tags_compatibilidade","Costas","Costas | Halteres | Bola | Academia","Costas | Halteres | Bola | Academia","CORRIGIDO"
"media_c8010f42ea7b1fb0eeb1","C:\Users\bruno\Downloads\Exercicios renomeados\Push press com barra","tags_secundarias","Barra | Anilhas | Academia","Barra | Tríceps | Academia","Tríceps | Barra | Academia","CORRIGIDO"
"media_c8010f42ea7b1fb0eeb1","C:\Users\bruno\Downloads\Exercicios renomeados\Push press com barra","tags_compatibilidade","Ombros","Ombros | Barra | Tríceps | Academia","Ombros | Barra | Tríceps | Academia","CORRIGIDO"
"media_b7decbdcdd225be45693","C:\Users\bruno\Downloads\Exercicios renomeados\Puxada alta meio ajoelhado","tags_secundarias","Academia","Bíceps | Sem aparelhos | Casa","Bíceps | Sem aparelhos | Casa","CORRIGIDO"
"media_b7decbdcdd225be45693","C:\Users\bruno\Downloads\Exercicios renomeados\Puxada alta meio ajoelhado","tags_compatibilidade","Costas","Costas | Bíceps | Sem aparelhos | Casa","Costas | Bíceps | Sem aparelhos | Casa","CORRIGIDO"
"media_2d1b7a21cb060b0d8aad","C:\Users\bruno\Downloads\Exercicios renomeados\Puxada alta na polia","tags_secundarias","Academia","Polia/Cabo | Bíceps | Academia","Bíceps | Polia/Cabo | Academia","CORRIGIDO"
"media_2d1b7a21cb060b0d8aad","C:\Users\bruno\Downloads\Exercicios renomeados\Puxada alta na polia","tags_compatibilidade","Costas","Costas | Polia/Cabo | Bíceps | Academia","Costas | Polia/Cabo | Bíceps | Academia","CORRIGIDO"
"media_f95c32d5a852d90825ef","C:\Users\bruno\Downloads\Exercicios renomeados\Puxada frontal cruzada no cabo","tags_secundarias","Academia","Polia/Cabo | Bíceps | Academia","Bíceps | Polia/Cabo | Academia","CORRIGIDO"
"media_f95c32d5a852d90825ef","C:\Users\bruno\Downloads\Exercicios renomeados\Puxada frontal cruzada no cabo","tags_compatibilidade","Costas","Costas | Polia/Cabo | Bíceps | Academia","Costas | Polia/Cabo | Bíceps | Academia","CORRIGIDO"
"media_4ae7fcedd3acbf99d39f","C:\Users\bruno\Downloads\Exercicios renomeados\Puxada unilateral na polia alta","tags_secundarias","Academia","Polia/Cabo | Bíceps | Academia","Bíceps | Polia/Cabo | Academia","CORRIGIDO"
"media_4ae7fcedd3acbf99d39f","C:\Users\bruno\Downloads\Exercicios renomeados\Puxada unilateral na polia alta","tags_compatibilidade","Costas","Costas | Polia/Cabo | Bíceps | Academia","Costas | Polia/Cabo | Bíceps | Academia","CORRIGIDO"
"media_eae0275dc0ae95872b03","C:\Users\bruno\Downloads\Exercicios renomeados\Puxada unilateral no cabo","tags_secundarias","Academia","Polia/Cabo | Bíceps | Academia","Bíceps | Polia/Cabo | Academia","CORRIGIDO"
"media_eae0275dc0ae95872b03","C:\Users\bruno\Downloads\Exercicios renomeados\Puxada unilateral no cabo","tags_compatibilidade","Costas","Costas | Polia/Cabo | Bíceps | Academia","Costas | Polia/Cabo | Bíceps | Academia","CORRIGIDO"
"media_c5c69087caddbfc9afe2","C:\Users\bruno\Downloads\Exercicios renomeados\Pêndulo de ombro","tags_secundarias","Casa | Academia","Sem aparelhos | Casa","Sem aparelhos | Casa","CORRIGIDO"
"media_c5c69087caddbfc9afe2","C:\Users\bruno\Downloads\Exercicios renomeados\Pêndulo de ombro","tags_compatibilidade","Mobilidade","Mobilidade | Sem aparelhos | Casa","Mobilidade | Sem aparelhos | Casa","CORRIGIDO"
"media_cedd4e76ed9055d56e96","C:\Users\bruno\Downloads\Exercicios renomeados\Remada ajoelhada na polia alta","tags_secundarias","Academia","Polia/Cabo | Bíceps | Academia","Bíceps | Polia/Cabo | Academia","CORRIGIDO"
"media_cedd4e76ed9055d56e96","C:\Users\bruno\Downloads\Exercicios renomeados\Remada ajoelhada na polia alta","tags_compatibilidade","Costas","Costas | Polia/Cabo | Bíceps | Academia","Costas | Polia/Cabo | Bíceps | Academia","CORRIGIDO"
"media_8af2b3b1e5df4396bad9","C:\Users\bruno\Downloads\Exercicios renomeados\Remada alta ajoelhada na polia com corda","tags_secundarias","Corda | Academia","Polia/Cabo | Academia","Polia/Cabo | Academia","CORRIGIDO"
"media_8af2b3b1e5df4396bad9","C:\Users\bruno\Downloads\Exercicios renomeados\Remada alta ajoelhada na polia com corda","tags_compatibilidade","Ombros","Ombros | Polia/Cabo | Academia","Ombros | Polia/Cabo | Academia","CORRIGIDO"
"media_57d39e90b85820a1b19f","C:\Users\bruno\Downloads\Exercicios renomeados\Remada alta com barra","tags_secundarias","Anilhas | Academia","Barra | Academia","Barra | Academia","CORRIGIDO"
"media_57d39e90b85820a1b19f","C:\Users\bruno\Downloads\Exercicios renomeados\Remada alta com barra","tags_compatibilidade","Ombros","Ombros | Barra | Academia","Ombros | Barra | Academia","CORRIGIDO"
"media_3d8c9f09c82d663dd52a","C:\Users\bruno\Downloads\Exercicios renomeados\Remada alta com barra EZ","tags_secundarias","Anilhas | Academia | Casa","Barra | Academia","Barra | Academia","CORRIGIDO"
"media_3d8c9f09c82d663dd52a","C:\Users\bruno\Downloads\Exercicios renomeados\Remada alta com barra EZ","tags_compatibilidade","Ombros","Ombros | Barra | Academia","Ombros | Barra | Academia","CORRIGIDO"
"media_ae194179e9185f759270","C:\Users\bruno\Downloads\Exercicios renomeados\Remada alta com halteres","tags_secundarias","Halteres | Academia | Casa","Halteres | Academia","Halteres | Academia","CORRIGIDO"
"media_ae194179e9185f759270","C:\Users\bruno\Downloads\Exercicios renomeados\Remada alta com halteres","tags_compatibilidade","Ombros","Ombros | Halteres | Academia","Ombros | Halteres | Academia","CORRIGIDO"
"media_a9e664fa8a9e7c55247d","C:\Users\bruno\Downloads\Exercicios renomeados\Remada alta com halteres - variação 2","tags_secundarias","Halteres | Academia | Casa","Halteres | Academia","Halteres | Academia","CORRIGIDO"
"media_a9e664fa8a9e7c55247d","C:\Users\bruno\Downloads\Exercicios renomeados\Remada alta com halteres - variação 2","tags_compatibilidade","Ombros","Ombros | Halteres | Academia","Ombros | Halteres | Academia","CORRIGIDO"
"media_db83cb7a37ada2e02174","C:\Users\bruno\Downloads\Exercicios renomeados\Remada alta no cabo","tags_secundarias","Academia","Polia/Cabo | Academia","Polia/Cabo | Academia","CORRIGIDO"
"media_db83cb7a37ada2e02174","C:\Users\bruno\Downloads\Exercicios renomeados\Remada alta no cabo","tags_compatibilidade","Ombros","Ombros | Polia/Cabo | Academia","Ombros | Polia/Cabo | Academia","CORRIGIDO"
"media_91511fe109dc1b7aea91","C:\Users\bruno\Downloads\Exercicios renomeados\Remada curvada com barra","tags_secundarias","Barra | Anilhas | Academia","Barra | Bíceps | Academia","Bíceps | Barra | Academia","CORRIGIDO"
"media_91511fe109dc1b7aea91","C:\Users\bruno\Downloads\Exercicios renomeados\Remada curvada com barra","tags_compatibilidade","Costas","Costas | Barra | Bíceps | Academia","Costas | Barra | Bíceps | Academia","CORRIGIDO"
"media_4ba9926bbde9eca6b283","C:\Users\bruno\Downloads\Exercicios renomeados\Remada curvada com elástico","tags_secundarias","Casa | Academia","Elástico | Bíceps | Academia","Bíceps | Elástico | Academia","CORRIGIDO"
"media_4ba9926bbde9eca6b283","C:\Users\bruno\Downloads\Exercicios renomeados\Remada curvada com elástico","tags_compatibilidade","Costas","Costas | Elástico | Bíceps | Academia","Costas | Elástico | Bíceps | Academia","CORRIGIDO"
"media_de98dd9b70cd2ad18bf8","C:\Users\bruno\Downloads\Exercicios renomeados\Remada curvada com halteres","tags_secundarias","Halteres | Academia","Halteres | Bíceps | Academia","Bíceps | Halteres | Academia","CORRIGIDO"
"media_de98dd9b70cd2ad18bf8","C:\Users\bruno\Downloads\Exercicios renomeados\Remada curvada com halteres","tags_compatibilidade","Costas","Costas | Halteres | Bíceps | Academia","Costas | Halteres | Bíceps | Academia","CORRIGIDO"
"media_90a5fc3282ba1e4eb182","C:\Users\bruno\Downloads\Exercicios renomeados\Remada inclinada 45° com halteres","tags_secundarias","Halteres | Academia","Halteres | Bíceps | Academia","Bíceps | Halteres | Academia","CORRIGIDO"
"media_90a5fc3282ba1e4eb182","C:\Users\bruno\Downloads\Exercicios renomeados\Remada inclinada 45° com halteres","tags_compatibilidade","Costas","Costas | Halteres | Bíceps | Academia","Costas | Halteres | Bíceps | Academia","CORRIGIDO"
"media_88705ad1ef0e1ab140ba","C:\Users\bruno\Downloads\Exercicios renomeados\Remada invertida","tags_secundarias","Academia","Bíceps | Sem aparelhos | Casa","Bíceps | Sem aparelhos | Casa","CORRIGIDO"
"media_88705ad1ef0e1ab140ba","C:\Users\bruno\Downloads\Exercicios renomeados\Remada invertida","tags_compatibilidade","Costas","Costas | Bíceps | Sem aparelhos | Casa","Costas | Bíceps | Sem aparelhos | Casa","CORRIGIDO"
"media_b150a8c0887a0169e239","C:\Users\bruno\Downloads\Exercicios renomeados\Remada invertida na mesa","tags_secundarias","Casa","Bíceps | Sem aparelhos | Casa","Bíceps | Sem aparelhos | Casa","CORRIGIDO"
"media_b150a8c0887a0169e239","C:\Users\bruno\Downloads\Exercicios renomeados\Remada invertida na mesa","tags_compatibilidade","Costas","Costas | Bíceps | Sem aparelhos | Casa","Costas | Bíceps | Sem aparelhos | Casa","CORRIGIDO"
"media_ff1549446f145f43ed94","C:\Users\bruno\Downloads\Exercicios renomeados\Remada landmine unilateral","tags_secundarias","Anilhas | Academia","Barra | Bíceps | Academia","Bíceps | Barra | Academia","CORRIGIDO"
"media_ff1549446f145f43ed94","C:\Users\bruno\Downloads\Exercicios renomeados\Remada landmine unilateral","tags_compatibilidade","Costas","Costas | Barra | Bíceps | Academia","Costas | Barra | Bíceps | Academia","CORRIGIDO"
"media_11ec0c5a19f04fad3adb","C:\Users\bruno\Downloads\Exercicios renomeados\Remada na postura do barco (Yoga)","tags_secundarias","Casa | Academia","Sem aparelhos | Casa","Sem aparelhos | Casa","CORRIGIDO"
"media_11ec0c5a19f04fad3adb","C:\Users\bruno\Downloads\Exercicios renomeados\Remada na postura do barco (Yoga)","tags_compatibilidade","Alongamento","Alongamento | Sem aparelhos | Casa","Alongamento | Sem aparelhos | Casa","CORRIGIDO"
"media_ae818b5bf5bef7bbec48","C:\Users\bruno\Downloads\Exercicios renomeados\Remada para deltoide posterior com halteres","tags_secundarias","Academia | Casa","Halteres | Academia","Halteres | Academia","CORRIGIDO"
"media_ae818b5bf5bef7bbec48","C:\Users\bruno\Downloads\Exercicios renomeados\Remada para deltoide posterior com halteres","tags_compatibilidade","Ombros","Ombros | Halteres | Academia","Ombros | Halteres | Academia","CORRIGIDO"
"media_bee29674c2de50f09eb8","C:\Users\bruno\Downloads\Exercicios renomeados\Remada para deltoide posterior sentado com halteres","tags_secundarias","Halteres | Academia | Casa","Halteres | Academia","Halteres | Academia","CORRIGIDO"
"media_bee29674c2de50f09eb8","C:\Users\bruno\Downloads\Exercicios renomeados\Remada para deltoide posterior sentado com halteres","tags_compatibilidade","Ombros","Ombros | Halteres | Academia","Ombros | Halteres | Academia","CORRIGIDO"
"media_82439bffc0663be5dc4b","C:\Users\bruno\Downloads\Exercicios renomeados\Remada sentada no cabo","tags_secundarias","Academia","Polia/Cabo | Bíceps | Academia","Bíceps | Polia/Cabo | Academia","CORRIGIDO"
"media_82439bffc0663be5dc4b","C:\Users\bruno\Downloads\Exercicios renomeados\Remada sentada no cabo","tags_compatibilidade","Costas","Costas | Polia/Cabo | Bíceps | Academia","Costas | Polia/Cabo | Bíceps | Academia","CORRIGIDO"
"media_272cc43f6cedb3c96a06","C:\Users\bruno\Downloads\Exercicios renomeados\Remada sentada no cabo - variação 2","tags_secundarias","Academia","Polia/Cabo | Bíceps | Academia","Bíceps | Polia/Cabo | Academia","CORRIGIDO"
"media_272cc43f6cedb3c96a06","C:\Users\bruno\Downloads\Exercicios renomeados\Remada sentada no cabo - variação 2","tags_compatibilidade","Costas","Costas | Polia/Cabo | Bíceps | Academia","Costas | Polia/Cabo | Bíceps | Academia","CORRIGIDO"
"media_a2d34b882390b26b0d59","C:\Users\bruno\Downloads\Exercicios renomeados\Remada T","tags_secundarias","Barra | Anilhas | Academia","Barra | Bíceps | Academia","Bíceps | Barra | Academia","CORRIGIDO"
"media_a2d34b882390b26b0d59","C:\Users\bruno\Downloads\Exercicios renomeados\Remada T","tags_compatibilidade","Costas","Costas | Barra | Bíceps | Academia","Costas | Barra | Bíceps | Academia","CORRIGIDO"
"media_107c9a3e32712c782ed3","C:\Users\bruno\Downloads\Exercicios renomeados\Remada unilateral ajoelhada na polia alta","tags_secundarias","Academia","Polia/Cabo | Bíceps | Academia","Bíceps | Polia/Cabo | Academia","CORRIGIDO"
"media_107c9a3e32712c782ed3","C:\Users\bruno\Downloads\Exercicios renomeados\Remada unilateral ajoelhada na polia alta","tags_compatibilidade","Costas","Costas | Polia/Cabo | Bíceps | Academia","Costas | Polia/Cabo | Bíceps | Academia","CORRIGIDO"
"media_539a76dbe8a199c15242","C:\Users\bruno\Downloads\Exercicios renomeados\Remada unilateral com barra","tags_secundarias","Barra | Anilhas | Academia","Barra | Bíceps | Academia","Bíceps | Barra | Academia","CORRIGIDO"
"media_539a76dbe8a199c15242","C:\Users\bruno\Downloads\Exercicios renomeados\Remada unilateral com barra","tags_compatibilidade","Costas","Costas | Barra | Bíceps | Academia","Costas | Barra | Bíceps | Academia","CORRIGIDO"
"media_70e8341c906aa067cf67","C:\Users\bruno\Downloads\Exercicios renomeados\Remada unilateral com halter","tags_secundarias","Banco | Academia | Casa","Halteres | Bíceps | Academia","Bíceps | Halteres | Academia","CORRIGIDO"
"media_70e8341c906aa067cf67","C:\Users\bruno\Downloads\Exercicios renomeados\Remada unilateral com halter","tags_compatibilidade","Costas","Costas | Halteres | Bíceps | Academia","Costas | Halteres | Bíceps | Academia","CORRIGIDO"
"media_d438b53b179ce04571a1","C:\Users\bruno\Downloads\Exercicios renomeados\Remada unilateral no cabo","tags_secundarias","Academia","Polia/Cabo | Bíceps | Academia","Bíceps | Polia/Cabo | Academia","CORRIGIDO"
"media_d438b53b179ce04571a1","C:\Users\bruno\Downloads\Exercicios renomeados\Remada unilateral no cabo","tags_compatibilidade","Costas","Costas | Polia/Cabo | Bíceps | Academia","Costas | Polia/Cabo | Bíceps | Academia","CORRIGIDO"
"media_71a8f5c1901cb77c3de0","C:\Users\bruno\Downloads\Exercicios renomeados\Remo ergométrico","tags_secundarias","Academia | Casa","Máquina | Remo | Academia","Máquina | Remo | Academia","CORRIGIDO"
"media_71a8f5c1901cb77c3de0","C:\Users\bruno\Downloads\Exercicios renomeados\Remo ergométrico","tags_compatibilidade","Cardio","Cardio | Máquina | Remo | Academia","Cardio | Máquina | Remo | Academia","CORRIGIDO"
"media_56adf8c69f69b2f105ea","C:\Users\bruno\Downloads\Exercicios renomeados\Retração cervical (chin tuck)","tags_secundarias","Casa | Academia","Sem aparelhos | Casa","Sem aparelhos | Casa","CORRIGIDO"
"media_56adf8c69f69b2f105ea","C:\Users\bruno\Downloads\Exercicios renomeados\Retração cervical (chin tuck)","tags_compatibilidade","Pescoço","Pescoço | Sem aparelhos | Casa","Pescoço | Sem aparelhos | Casa","CORRIGIDO"
"media_51411ff48659902d77cb","C:\Users\bruno\Downloads\Exercicios renomeados\Retração escapular sentado","tags_secundarias","Casa | Academia","Sem aparelhos | Casa","Sem aparelhos | Casa","CORRIGIDO"
"media_51411ff48659902d77cb","C:\Users\bruno\Downloads\Exercicios renomeados\Retração escapular sentado","tags_compatibilidade","Mobilidade","Mobilidade | Sem aparelhos | Casa","Mobilidade | Sem aparelhos | Casa","CORRIGIDO"
"media_fc904d9b551b3669ffeb","C:\Users\bruno\Downloads\Exercicios renomeados\Rolando como uma bola (Pilates)","tags_secundarias","Casa | Academia","Bola | Academia","Bola | Academia","CORRIGIDO"
"media_fc904d9b551b3669ffeb","C:\Users\bruno\Downloads\Exercicios renomeados\Rolando como uma bola (Pilates)","tags_compatibilidade","Abdômen/Core","Abdômen/Core | Bola | Academia","Abdômen/Core | Bola | Academia","CORRIGIDO"
"media_d300e51d0cbd52f57552","C:\Users\bruno\Downloads\Exercicios renomeados\Rollout com barra","tags_secundarias","Barra | Anilhas | Academia | Casa","Barra | Academia","Barra | Academia","CORRIGIDO"
"media_d300e51d0cbd52f57552","C:\Users\bruno\Downloads\Exercicios renomeados\Rollout com barra","tags_compatibilidade","Abdômen/Core","Abdômen/Core | Barra | Academia","Abdômen/Core | Barra | Academia","CORRIGIDO"
"media_a4b7650f5f4c160cf146","C:\Users\bruno\Downloads\Exercicios renomeados\Rollout na bola suíça","tags_secundarias","Casa | Academia","Bola | Academia","Bola | Academia","CORRIGIDO"
"media_a4b7650f5f4c160cf146","C:\Users\bruno\Downloads\Exercicios renomeados\Rollout na bola suíça","tags_compatibilidade","Abdômen/Core","Abdômen/Core | Bola | Academia","Abdômen/Core | Bola | Academia","CORRIGIDO"
"media_2a614ed29e66ebd08d10","C:\Users\bruno\Downloads\Exercicios renomeados\Rolo de punho","tags_secundarias","Academia | Casa","Sem aparelhos | Casa","Sem aparelhos | Casa","CORRIGIDO"
"media_2a614ed29e66ebd08d10","C:\Users\bruno\Downloads\Exercicios renomeados\Rolo de punho","tags_compatibilidade","Antebraços","Antebraços | Sem aparelhos | Casa","Antebraços | Sem aparelhos | Casa","CORRIGIDO"
"media_392221853c7a10e0beb0","C:\Users\bruno\Downloads\Exercicios renomeados\Rosca bíceps unilateral com halter","tags_secundarias","Halteres | Academia | Casa","Halteres | Academia","Halteres | Academia","CORRIGIDO"
"media_392221853c7a10e0beb0","C:\Users\bruno\Downloads\Exercicios renomeados\Rosca bíceps unilateral com halter","tags_compatibilidade","Bíceps","Bíceps | Halteres | Academia","Bíceps | Halteres | Academia","CORRIGIDO"
"media_5856756ca99d7fda6203","C:\Users\bruno\Downloads\Exercicios renomeados\Rosca bíceps unilateral no cabo","tags_secundarias","Academia","Polia/Cabo | Academia","Polia/Cabo | Academia","CORRIGIDO"
"media_5856756ca99d7fda6203","C:\Users\bruno\Downloads\Exercicios renomeados\Rosca bíceps unilateral no cabo","tags_compatibilidade","Bíceps","Bíceps | Polia/Cabo | Academia","Bíceps | Polia/Cabo | Academia","CORRIGIDO"
"media_427845c31b3370101bf7","C:\Users\bruno\Downloads\Exercicios renomeados\Rosca concentração","tags_secundarias","Banco | Casa | Academia","Sem aparelhos | Casa","Sem aparelhos | Casa","CORRIGIDO"
"media_427845c31b3370101bf7","C:\Users\bruno\Downloads\Exercicios renomeados\Rosca concentração","tags_compatibilidade","Bíceps","Bíceps | Sem aparelhos | Casa","Bíceps | Sem aparelhos | Casa","CORRIGIDO"
"media_7b503d2a8076d19a1fe3","C:\Users\bruno\Downloads\Exercicios renomeados\Rosca de punho com barra atrás do corpo","tags_secundarias","Barra | Academia | Casa","Barra | Academia","Barra | Academia","CORRIGIDO"
"media_7b503d2a8076d19a1fe3","C:\Users\bruno\Downloads\Exercicios renomeados\Rosca de punho com barra atrás do corpo","tags_compatibilidade","Antebraços","Antebraços | Barra | Academia","Antebraços | Barra | Academia","CORRIGIDO"
"media_e752d97b37ad86854c20","C:\Users\bruno\Downloads\Exercicios renomeados\Rosca de punho com halteres","tags_secundarias","Banco | Academia","Halteres | Academia","Halteres | Academia","CORRIGIDO"
"media_e752d97b37ad86854c20","C:\Users\bruno\Downloads\Exercicios renomeados\Rosca de punho com halteres","tags_compatibilidade","Antebraços","Antebraços | Halteres | Academia","Antebraços | Halteres | Academia","CORRIGIDO"
"media_e6aef15d98655531dfef","C:\Users\bruno\Downloads\Exercicios renomeados\Rosca de punho neutra com halteres","tags_secundarias","Banco | Academia","Halteres | Academia","Halteres | Academia","CORRIGIDO"
"media_e6aef15d98655531dfef","C:\Users\bruno\Downloads\Exercicios renomeados\Rosca de punho neutra com halteres","tags_compatibilidade","Antebraços","Antebraços | Halteres | Academia","Antebraços | Halteres | Academia","CORRIGIDO"
"media_b880c806fc403eeaa508","C:\Users\bruno\Downloads\Exercicios renomeados\Rosca direta com barra","tags_secundarias","Barra | Anilhas | Academia | Casa","Barra | Academia","Barra | Academia","CORRIGIDO"
"media_b880c806fc403eeaa508","C:\Users\bruno\Downloads\Exercicios renomeados\Rosca direta com barra","tags_compatibilidade","Bíceps","Bíceps | Barra | Academia","Bíceps | Barra | Academia","CORRIGIDO"
"media_e5b11e6e45dac250592e","C:\Users\bruno\Downloads\Exercicios renomeados\Rosca martelo com garrafas de água","tags_secundarias","Casa | Academia","Halteres | Academia","Halteres | Academia","CORRIGIDO"
"media_e5b11e6e45dac250592e","C:\Users\bruno\Downloads\Exercicios renomeados\Rosca martelo com garrafas de água","tags_compatibilidade","Bíceps","Bíceps | Halteres | Academia","Bíceps | Halteres | Academia","CORRIGIDO"
"media_879ec42b4f9065b8f003","C:\Users\bruno\Downloads\Exercicios renomeados\Rosca Scott com halteres","tags_secundarias","Academia","Halteres | Banco | Academia","Halteres | Banco | Academia","CORRIGIDO"
"media_879ec42b4f9065b8f003","C:\Users\bruno\Downloads\Exercicios renomeados\Rosca Scott com halteres","tags_compatibilidade","Bíceps","Bíceps | Halteres | Banco | Academia","Bíceps | Halteres | Banco | Academia","CORRIGIDO"
"media_a639132cfeb9bf6b0eb4","C:\Users\bruno\Downloads\Exercicios renomeados\Rosca Scott martelo com halteres","tags_secundarias","Halteres | Academia","Halteres | Banco | Academia","Halteres | Banco | Academia","CORRIGIDO"
"media_a639132cfeb9bf6b0eb4","C:\Users\bruno\Downloads\Exercicios renomeados\Rosca Scott martelo com halteres","tags_compatibilidade","Bíceps","Bíceps | Halteres | Banco | Academia","Bíceps | Halteres | Banco | Academia","CORRIGIDO"
"media_35ca16a56567e36edeae","C:\Users\bruno\Downloads\Exercicios renomeados\Rotação de pés e tornozelos","tags_secundarias","Casa | Academia","Sem aparelhos | Casa","Sem aparelhos | Casa","CORRIGIDO"
"media_35ca16a56567e36edeae","C:\Users\bruno\Downloads\Exercicios renomeados\Rotação de pés e tornozelos","tags_compatibilidade","Mobilidade","Mobilidade | Sem aparelhos | Casa","Mobilidade | Sem aparelhos | Casa","CORRIGIDO"
